Datetime,Open,High,Low,Close,Adj Close,Volume
2021-03-02 09:30:00-05:00,718.280029296875,721.1099853515625,716.02001953125,719.280029296875,719.280029296875,913338
2021-03-02 09:31:00-05:00,719.344970703125,719.344970703125,714.5599975585938,716.4202880859375,716.4202880859375,145881
2021-03-02 09:32:00-05:00,716.5946044921875,716.989990234375,713.719970703125,714.2849731445312,714.2849731445312,127337
2021-03-02 09:33:00-05:00,713.8300170898438,715.8800048828125,713.5,714.0900268554688,714.0900268554688,107547
2021-03-02 09:34:00-05:00,716.969970703125,717.6599731445312,716.6503295898438,716.9600219726562,716.9600219726562,106631
2021-03-02 09:35:00-05:00,713.0,713.0,713.0,713.0,713.0,122110
2021-03-02 09:36:00-05:00,712.75,712.75,708.8800048828125,710.0,710.0,243346
2021-03-02 09:37:00-05:00,708.75,710.0,708.5449829101562,709.468017578125,709.468017578125,109233
2021-03-02 09:38:00-05:00,709.0,709.0900268554688,708.9000244140625,709.0900268554688,709.0900268554688,112419
2021-03-02 09:39:00-05:00,709.0,710.0,708.8809814453125,710.0,710.0,66904
2021-03-02 09:40:00-05:00,708.0,708.0,708.0,708.0,708.0,156712
2021-03-02 09:41:00-05:00,708.0,708.2999877929688,706.3699951171875,708.1614990234375,708.1614990234375,139045
2021-03-02 09:42:00-05:00,708.5,708.6799926757812,707.7999877929688,708.489990234375,708.489990234375,127053
2021-03-02 09:43:00-05:00,708.0,709.27001953125,706.8200073242188,708.25537109375,708.25537109375,103340
2021-03-02 09:44:00-05:00,708.0,708.3099975585938,707.5999755859375,707.9349975585938,707.9349975585938,94401
2021-03-02 09:45:00-05:00,708.0,710.5,707.8699951171875,710.3511962890625,710.3511962890625,127934
2021-03-02 09:46:00-05:00,709.0,710.1849975585938,708.5900268554688,709.069091796875,709.069091796875,87167
2021-03-02 09:47:00-05:00,708.0,710.6699829101562,707.6900024414062,709.280029296875,709.280029296875,101021
2021-03-02 09:48:00-05:00,709.0,709.0700073242188,705.4299926757812,706.010009765625,706.010009765625,143816
2021-03-02 09:49:00-05:00,703.0,704.4400024414062,703.0,704.280029296875,704.280029296875,184940
2021-03-02 09:50:00-05:00,704.0,704.0,702.25,702.27001953125,702.27001953125,179097
2021-03-02 09:51:00-05:00,705.0,705.1500244140625,704.4249877929688,704.4249877929688,704.4249877929688,145855
2021-03-02 09:52:00-05:00,704.969970703125,705.55078125,704.0,705.4450073242188,705.4450073242188,76159
2021-03-02 09:53:00-05:00,706.9398803710938,707.3099975585938,706.9398803710938,707.2725219726562,707.2725219726562,120798
2021-03-02 09:54:00-05:00,706.0,707.4199829101562,705.6329956054688,707.37060546875,707.37060546875,93088
2021-03-02 09:55:00-05:00,708.0,709.3416748046875,708.0,709.155029296875,709.155029296875,146300
2021-03-02 09:56:00-05:00,708.0,709.4500122070312,707.8250122070312,708.8200073242188,708.8200073242188,106244
2021-03-02 09:57:00-05:00,708.0,709.2999877929688,707.4000244140625,709.12939453125,709.12939453125,76502
2021-03-02 09:58:00-05:00,708.5,709.8607177734375,708.1630859375,709.4199829101562,709.4199829101562,90206
2021-03-02 09:59:00-05:00,709.2849731445312,709.8699951171875,708.0800170898438,708.4180297851562,708.4180297851562,80817
2021-03-02 10:00:00-05:00,708.2999877929688,711.27001953125,708.2100219726562,711.22998046875,711.22998046875,131525
2021-03-02 10:01:00-05:00,711.219970703125,711.8699951171875,710.599609375,711.4500122070312,711.4500122070312,102196
2021-03-02 10:02:00-05:00,711.3400268554688,711.6452026367188,710.260009765625,710.9197998046875,710.9197998046875,62425
2021-03-02 10:03:00-05:00,710.5,712.169189453125,710.1026000976562,711.5,711.5,89058
2021-03-02 10:04:00-05:00,711.3599853515625,711.5,709.7999877929688,711.2919921875,711.2919921875,77822
2021-03-02 10:05:00-05:00,711.1801147460938,711.5,709.5,711.1798706054688,711.1798706054688,80882
2021-03-02 10:06:00-05:00,710.973876953125,712.2000122070312,710.9005126953125,711.97998046875,711.97998046875,73141
2021-03-02 10:07:00-05:00,712.0,713.75,711.7550048828125,713.6799926757812,713.6799926757812,91633
2021-03-02 10:08:00-05:00,713.4450073242188,713.72998046875,712.5100708007812,713.3499755859375,713.3499755859375,64061
2021-03-02 10:09:00-05:00,713.3748168945312,714.219970703125,712.8499755859375,713.5599975585938,713.5599975585938,77691
2021-03-02 10:10:00-05:00,713.7349853515625,714.2000122070312,713.10009765625,713.6718139648438,713.6718139648438,70142
2021-03-02 10:11:00-05:00,713.719970703125,713.844970703125,712.010009765625,712.380126953125,712.380126953125,85072
2021-03-02 10:12:00-05:00,712.4400024414062,712.4400024414062,709.07470703125,709.3599853515625,709.3599853515625,158139
2021-03-02 10:13:00-05:00,709.7050170898438,710.7100219726562,708.1099853515625,709.7899780273438,709.7899780273438,93515
2021-03-02 10:14:00-05:00,709.650390625,710.1699829101562,708.3300170898438,709.5753173828125,709.5753173828125,77587
2021-03-02 10:15:00-05:00,709.6865234375,710.8298950195312,708.8200073242188,709.4409790039062,709.4409790039062,66462
2021-03-02 10:16:00-05:00,709.3099975585938,711.3499755859375,708.9299926757812,711.2999877929688,711.2999877929688,66586
2021-03-02 10:17:00-05:00,711.3099975585938,712.6799926757812,711.22998046875,712.2050170898438,712.2050170898438,74555
2021-03-02 10:18:00-05:00,712.5,713.27001953125,712.2197875976562,712.2943725585938,712.2943725585938,51985
2021-03-02 10:19:00-05:00,712.3599243164062,712.8200073242188,711.1900024414062,711.2100219726562,711.2100219726562,57826
2021-03-02 10:20:00-05:00,711.530029296875,714.4000244140625,711.0999755859375,712.9799194335938,712.9799194335938,97480
2021-03-02 10:21:00-05:00,712.75,716.0,712.4401245117188,714.617919921875,714.617919921875,140923
2021-03-02 10:22:00-05:00,714.614990234375,715.856689453125,714.4000244140625,715.1199951171875,715.1199951171875,115034
2021-03-02 10:23:00-05:00,715.3200073242188,715.9349975585938,714.5001220703125,715.010009765625,715.010009765625,66335
2021-03-02 10:24:00-05:00,714.869873046875,714.875,712.3200073242188,713.27001953125,713.27001953125,71933
2021-03-02 10:25:00-05:00,713.530029296875,713.72998046875,711.7000122070312,712.4299926757812,712.4299926757812,98065
2021-03-02 10:26:00-05:00,712.5,713.7100219726562,711.0300903320312,712.6179809570312,712.6179809570312,119748
2021-03-02 10:27:00-05:00,712.6591186523438,712.7401123046875,711.7180786132812,712.2462768554688,712.2462768554688,27652
2021-03-02 10:28:00-05:00,712.5499877929688,712.7899780273438,711.4000244140625,712.260009765625,712.260009765625,43335
2021-03-02 10:29:00-05:00,712.1599731445312,713.0800170898438,708.260009765625,709.1099853515625,709.1099853515625,94404
2021-03-02 10:30:00-05:00,709.2999877929688,711.75,708.9500122070312,710.6076049804688,710.6076049804688,102624
2021-03-02 10:31:00-05:00,710.47998046875,711.0399780273438,709.5,710.6300048828125,710.6300048828125,47194
2021-03-02 10:32:00-05:00,710.330810546875,710.7293701171875,709.52001953125,709.8800048828125,709.8800048828125,42611
2021-03-02 10:33:00-05:00,709.72998046875,710.3599853515625,708.6099853515625,710.3599853515625,710.3599853515625,55357
2021-03-02 10:34:00-05:00,710.4998779296875,710.9500122070312,709.5601196289062,709.8350219726562,709.8350219726562,47001
2021-03-02 10:35:00-05:00,710.0399780273438,710.4199829101562,709.2999877929688,710.2916259765625,710.2916259765625,25475
2021-03-02 10:36:00-05:00,710.5700073242188,711.1005249023438,708.5700073242188,709.8099975585938,709.8099975585938,51666
2021-03-02 10:37:00-05:00,709.8300170898438,709.918212890625,708.52001953125,708.97998046875,708.97998046875,34158
2021-03-02 10:38:00-05:00,709.219970703125,709.3400268554688,707.1199951171875,707.860595703125,707.860595703125,99953
2021-03-02 10:39:00-05:00,708.0,708.4000244140625,705.6699829101562,706.5499877929688,706.5499877929688,119817
2021-03-02 10:40:00-05:00,706.4500122070312,707.8499755859375,706.0499877929688,706.530029296875,706.530029296875,74436
2021-03-02 10:41:00-05:00,706.530029296875,707.6923828125,706.530029296875,707.52001953125,707.52001953125,70158
2021-03-02 10:42:00-05:00,706.8505249023438,708.1300048828125,706.630126953125,707.0999755859375,707.0999755859375,51766
2021-03-02 10:43:00-05:00,707.47998046875,708.9500122070312,706.7100219726562,708.2000122070312,708.2000122070312,66077
2021-03-02 10:44:00-05:00,708.0,708.8591918945312,707.4909057617188,708.239990234375,708.239990234375,51146
2021-03-02 10:45:00-05:00,708.0,708.0,706.489990234375,707.385009765625,707.385009765625,53200
2021-03-02 10:46:00-05:00,707.6300048828125,708.3099975585938,707.3048706054688,707.8400268554688,707.8400268554688,49663
2021-03-02 10:47:00-05:00,708.2999877929688,709.22998046875,707.9400024414062,708.280029296875,708.280029296875,61409
2021-03-02 10:48:00-05:00,708.5700073242188,709.969970703125,708.5700073242188,709.3485107421875,709.3485107421875,76819
2021-03-02 10:49:00-05:00,709.3878173828125,710.5,709.3300170898438,710.1500244140625,710.1500244140625,59277
2021-03-02 10:50:00-05:00,710.1699829101562,710.719970703125,709.5,710.2000122070312,710.2000122070312,47394
2021-03-02 10:51:00-05:00,710.239990234375,710.239990234375,709.3099975585938,709.373779296875,709.373779296875,53269
2021-03-02 10:52:00-05:00,709.39501953125,711.89990234375,709.2642822265625,711.77001953125,711.77001953125,75126
2021-03-02 10:53:00-05:00,711.6950073242188,711.75,710.0,710.6500244140625,710.6500244140625,44629
2021-03-02 10:54:00-05:00,710.72998046875,710.989990234375,710.010009765625,710.8897705078125,710.8897705078125,23869
